time,Open,High,Low,Close,Volume
2026-05-07 16:00:00+00:00,642.86,644.05,642.62,643.09,1315.94
2026-05-07 16:05:00+00:00,643.08,643.12,639.5,642.41,17173.7
2026-05-07 16:10:00+00:00,642.41,642.41,641.14,642.21,3350.14
2026-05-07 16:15:00+00:00,642.2,642.21,641.14,641.39,1580.29
2026-05-07 16:20:00+00:00,641.39,642.84,641.39,642.76,2109.37
2026-05-07 16:25:00+00:00,642.77,643.69,642.71,643.69,1468.97
2026-05-07 16:30:00+00:00,643.69,643.95,643.1,643.11,1521.19
2026-05-07 16:35:00+00:00,643.1,643.23,642.44,643.23,1425.94
2026-05-07 16:40:00+00:00,643.23,643.49,642.75,643.18,1075.51
2026-05-07 16:45:00+00:00,643.19,643.62,643.0,643.25,1179.69
2026-05-07 16:50:00+00:00,643.25,643.29,642.7,642.81,754.89
2026-05-07 16:55:00+00:00,642.81,643.17,641.43,641.99,1385.05
2026-05-07 17:00:00+00:00,641.99,642.41,641.44,641.9,908.68
2026-05-07 17:05:00+00:00,641.9,643.18,641.83,642.57,1286.28
2026-05-07 17:10:00+00:00,642.56,643.01,642.12,642.93,408.57
2026-05-07 17:15:00+00:00,642.92,642.92,641.53,641.7,615.1
2026-05-07 17:20:00+00:00,641.7,642.77,641.5,642.76,555.99
2026-05-07 17:25:00+00:00,642.77,643.51,640.08,641.33,3205.86
2026-05-07 17:30:00+00:00,641.33,641.83,640.68,641.62,1846.78
2026-05-07 17:35:00+00:00,641.61,642.25,641.28,642.1,565.9
2026-05-07 17:40:00+00:00,642.11,642.93,642.11,642.38,1013.48
2026-05-07 17:45:00+00:00,642.39,642.7,641.99,642.14,402.27
2026-05-07 17:50:00+00:00,642.14,642.99,641.99,642.91,587.12
2026-05-07 17:55:00+00:00,642.92,644.04,642.86,644.0,2039.73
2026-05-07 18:00:00+00:00,644.01,644.84,643.99,644.46,1879.26
2026-05-07 18:05:00+00:00,644.46,645.19,644.08,644.08,1058.99
2026-05-07 18:10:00+00:00,644.09,644.61,643.94,644.56,673.33
2026-05-07 18:15:00+00:00,644.56,644.96,644.49,644.7,354.8
2026-05-07 18:20:00+00:00,644.7,644.92,644.61,644.77,644.06
2026-05-07 18:25:00+00:00,644.77,644.77,644.13,644.18,613.12
2026-05-07 18:30:00+00:00,644.18,644.84,644.18,644.56,1144.54
